Car_Model,Manufacture_Year,Fuel_Type,Service_Type,Total_KM,KM_Since_Last_Service,Days_Since_Last_Service,Engine_Oil_Change,Air_Filter_Replacement,Spark_Plugs_Replacement,Brake_Pads_Replacement,Brake_Fluid_Change,Wheel_Alignment,Tire_Rotation,AC_Service,AC_Filter_Replacement,Workload_Cars_Pending,Base_Service_Hours,Workload_Delay_Hours,Final_Service_Time_Hours,Predicted_Time
S60,2022,Petrol,Major,44938,7492,133,1,1,1,1,1,0,0,0,0,9,17,5.6,22.6,7.8
XC40,2021,Petrol,General,109930,8810,180,0,0,1,1,0,1,1,0,0,6,6,2.6,8.6,5.8
V90,2020,Petrol,General,89629,5485,101,0,0,1,1,0,0,0,0,0,20,6,12.4,18.4,4.2
S60,2022,Diesel,AC,23267,1461,95,0,0,0,0,0,1,0,1,0,12,2,8.4,10.4,4.2
XC90,2015,Petrol,Brake,142970,20319,254,1,1,1,1,1,1,1,0,0,16,4,8.4,12.4,9.0
XC40,2023,Petrol,Major,57148,7072,174,1,1,1,1,1,1,0,0,0,21,17,10.6,27.6,8.9
XC60,2022,Petrol,General,28567,3785,168,0,0,0,0,0,0,0,0,0,15,6,10.6,16.6,2.1
XC60,2020,Petrol,General,89241,5447,154,0,0,1,1,0,0,0,0,0,7,6,5.3,11.3,4.0
XC60,2020,Petrol,General,32219,3839,191,0,0,0,0,0,0,0,0,0,10,6,5.4,11.4,2.3
S60,2015,Petrol,General,127364,20445,260,1,1,1,1,0,1,1,0,0,4,6,3.0,9.0,7.4
XC90,2015,Petrol,Major,129274,15768,166,1,1,1,1,1,0,1,0,0,24,17,22.6,39.6,9.0
XC90,2021,Petrol,Brake,19208,3121,137,0,0,0,1,1,0,0,0,0,3,4,2.1,6.1,5.6
XC90,2022,Petrol,Major,100042,9266,150,1,1,1,1,1,0,1,0,0,18,17,16.5,33.5,9.0
XC40,2015,Petrol,General,172301,29952,171,1,1,1,1,0,1,1,0,0,1,6,1.0,7.0,7.0
S60,2023,Petrol,Major,64425,9172,73,1,1,1,1,1,0,1,0,0,13,17,5.9,22.9,8.5
XC60,2021,Diesel,AC,23812,2131,163,0,0,0,0,0,0,0,1,0,22,2,10.1,12.1,4.0
XC40,2019,Petrol,Major,15618,1454,173,1,1,0,0,1,1,0,0,0,18,17,12.3,29.3,6.9
XC90,2023,Petrol,Major,13748,2033,113,1,1,0,0,1,1,0,0,0,8,17,6.0,23.0,7.1
XC60,2019,Petrol,AC,117134,20638,118,1,1,1,1,0,0,1,1,1,11,2,7.2,9.2,7.4
S60,2015,Petrol,Brake,174126,20579,205,1,1,1,1,1,1,1,0,0,10,4,6.0,10.0,9.0
V90,2023,Petrol,General,11648,1120,68,0,0,0,0,0,1,0,0,0,4,6,3.1,9.1,2.6
XC90,2015,Diesel,General,128916,23382,136,1,1,0,1,0,0,1,0,0,4,6,1.6,7.6,6.2
XC90,2020,Diesel,AC,10956,1683,180,0,0,0,0,0,0,0,1,0,4,2,3.9,5.9,3.7
XC90,2022,Petrol,General,105500,12948,119,1,0,1,1,0,1,1,0,0,12,6,6.5,12.5,6.9
XC90,2022,Petrol,General,119720,15360,105,1,1,1,1,0,1,1,0,0,8,6,7.6,13.6,7.0
XC60,2023,Petrol,General,25984,2302,113,0,0,0,0,0,0,0,0,0,13,6,6.1,12.1,1.6
S60,2022,Petrol,Major,17408,2572,133,1,1,0,0,1,1,0,0,0,8,17,4.3,21.3,6.6
XC40,2023,Diesel,AC,117372,12937,171,1,0,0,1,0,1,1,1,1,21,2,11.4,13.4,7.6
XC60,2020,Diesel,General,46790,9329,245,0,0,0,1,0,1,1,0,0,3,6,3.0,9.0,5.1
S60,2023,Diesel,Major,110072,14003,82,1,1,0,1,1,1,1,0,0,12,17,4.8,21.8,9.0
XC40,2022,Petrol,Brake,68711,8796,86,0,0,1,1,1,1,1,0,0,18,4,14.1,18.1,7.5
XC90,2015,Petrol,General,152241,21194,147,1,1,1,1,0,1,1,0,0,15,6,13.8,19.8,7.0
S60,2023,Diesel,General,37586,7079,168,0,0,0,0,0,0,0,0,0,14,6,11.2,17.2,2.0
XC90,2023,Diesel,AC,59224,10193,136,1,0,0,1,0,0,1,1,1,9,2,5.6,7.6,6.5
S60,2023,Diesel,General,33087,4074,109,0,0,0,0,0,0,0,0,0,5,6,4.9,10.9,2.0
V90,2021,Petrol,Major,11757,1888,183,1,1,0,0,1,1,0,0,0,15,17,14.0,31.0,7.4
XC90,2015,Petrol,Major,121665,17285,164,1,1,1,1,1,0,1,0,0,8,17,5.3,22.3,9.0
XC90,2015,Petrol,General,151194,19493,164,1,1,1,1,0,0,1,0,0,23,6,17.1,23.1,6.6
XC90,2021,Petrol,AC,62573,5439,99,0,0,1,1,0,0,0,1,1,3,2,2.9,4.9,6.5
XC60,2023,Petrol,General,64494,8058,81,0,0,1,1,0,1,1,0,0,12,6,11.9,17.9,5.6
XC40,2020,Petrol,General,53982,5096,354,0,0,1,1,1,0,0,1,1,5,6,3.3,9.3,6.2
XC90,2023,Petrol,General,43574,8195,99,0,0,0,0,0,0,1,0,0,9,6,8.2,14.2,2.6
XC90,2023,Petrol,General,18792,2009,97,0,0,0,0,0,1,0,0,0,20,6,11.6,17.6,3.0
XC60,2021,Petrol,Brake,104413,20184,107,1,1,1,1,1,0,1,0,0,3,4,1.9,5.9,7.6
XC60,2022,Petrol,Brake,119129,16038,134,1,1,1,1,1,1,1,0,0,23,4,11.5,15.5,9.0
V90,2023,Diesel,AC,68712,10197,166,1,0,0,1,0,0,1,1,1,8,2,4.2,6.2,6.4
S60,2022,Petrol,General,68946,9377,67,0,0,1,1,0,1,1,0,0,21,6,16.7,22.7,4.7
XC90,2019,Petrol,Major,17400,1359,299,1,1,0,0,1,0,0,0,0,13,17,9.2,26.2,6.5
S60,2015,Diesel,Major,179235,20184,277,1,1,0,1,1,0,1,0,0,8,17,4.3,21.3,9.0
XC60,2015,Diesel,Brake,166896,12330,280,1,0,0,1,1,1,1,0,0,5,4,3.2,7.2,8.4
XC60,2020,Petrol,Major,86292,12703,304,1,1,1,1,1,0,1,0,0,7,17,4.4,21.4,8.7
V90,2023,Diesel,General,92981,11395,149,1,0,0,1,0,1,1,0,0,5,6,5.0,11.0,6.1
XC40,2022,Petrol,General,85559,14452,189,1,0,1,1,0,1,1,0,0,9,6,8.2,14.2,6.0
XC60,2023,Petrol,General,115619,10505,139,1,0,1,1,0,0,1,0,0,5,6,3.2,9.2,5.5
XC90,2021,Petrol,Major,12961,1076,154,1,1,0,0,1,0,0,0,0,8,17,7.6,24.6,6.8
V90,2015,Petrol,AC,130981,15309,154,1,1,1,1,0,0,1,1,1,12,2,7.3,9.3,8.1
XC40,2023,Diesel,General,87376,16577,149,1,1,0,1,0,0,1,0,0,4,6,3.2,9.2,4.8
V90,2021,Diesel,General,89402,14255,118,1,0,0,1,0,0,1,0,0,9,6,8.8,14.8,4.7
XC60,2023,Diesel,General,63430,7525,87,0,0,0,1,0,1,0,0,0,22,6,14.0,20.0,4.6
XC40,2022,Diesel,Brake,117384,15543,131,1,1,0,1,1,1,1,0,0,22,4,17.8,21.8,8.0
S60,2022,Petrol,General,47285,3394,73,0,0,1,1,0,0,0,0,0,14,6,8.1,14.1,3.1
XC40,2022,Diesel,General,38071,7531,83,0,0,0,0,0,0,0,0,0,19,6,10.6,16.6,2.1
XC90,2022,Diesel,General,89009,13644,171,1,0,0,1,0,0,1,0,0,13,6,9.7,15.7,5.2
S60,2019,Diesel,Major,59749,5972,168,1,1,0,1,1,1,0,0,0,3,17,3.0,20.0,8.7
S60,2015,Diesel,Major,165228,23464,301,1,1,0,1,1,1,1,0,0,4,17,2.7,19.7,9.0
XC90,2021,Diesel,Major,28716,2163,179,1,1,0,0,1,0,0,0,0,1,17,1.0,18.0,6.6
S60,2022,Petrol,General,117660,22969,91,1,1,1,1,0,1,1,0,0,22,6,20.9,26.9,6.5
XC60,2019,Diesel,General,53434,4513,357,0,0,0,1,1,0,0,1,1,1,6,0.6,6.6,6.1
XC40,2015,Diesel,General,160734,24226,238,1,1,0,1,0,0,1,0,0,11,6,7.1,13.1,6.1
XC40,2019,Diesel,General,40358,3808,180,0,0,0,1,0,0,0,0,0,16,6,12.6,18.6,3.2
XC90,2015,Petrol,General,121246,19454,325,1,1,1,1,1,1,1,1,1,4,6,2.8,8.8,9.0
XC60,2020,Petrol,General,26254,4430,257,0,0,0,0,0,0,0,0,0,7,6,3.2,9.2,1.7
S60,2020,Diesel,Major,94701,14610,282,1,1,0,1,1,1,1,0,0,12,17,12.0,29.0,9.0
XC40,2015,Petrol,General,159950,23357,276,1,1,1,1,0,1,1,0,0,6,6,5.1,11.1,7.2
XC40,2022,Petrol,General,48699,9006,120,0,0,1,1,0,1,1,0,0,24,6,15.9,21.9,4.7
XC40,2021,Petrol,Brake,23368,1659,148,0,0,0,1,1,1,0,0,0,20,4,15.4,19.4,6.1
XC40,2015,Petrol,Major,128577,13671,100,1,1,1,1,1,1,1,0,0,9,17,4.1,21.1,9.0
V90,2020,Petrol,Major,54674,5180,144,1,1,1,1,1,1,0,0,0,8,17,5.6,22.6,8.9
XC90,2022,Petrol,Brake,55506,11008,141,1,0,1,1,1,0,1,0,0,14,4,13.4,17.4,7.1
S60,2023,Petrol,General,55659,6373,175,0,0,1,1,0,0,0,0,0,15,6,14.1,20.1,3.7
S60,2022,Petrol,Brake,23343,3794,139,0,0,0,1,1,1,0,0,0,21,4,12.7,16.7,5.8
XC90,2015,Petrol,Major,144878,22580,361,1,1,1,1,1,1,1,1,1,22,17,15.8,32.8,9.0
XC60,2023,Petrol,General,109708,9839,72,0,0,1,1,0,1,1,0,0,5,6,4.1,10.1,5.7
XC90,2020,Petrol,General,13436,1255,235,0,0,0,0,0,1,0,0,0,15,6,9.1,15.1,3.4
XC40,2019,Petrol,General,58210,5784,298,0,0,1,1,1,1,0,0,0,6,6,2.6,8.6,5.7
XC40,2020,Petrol,General,65655,7718,99,0,0,1,1,0,1,0,0,0,1,6,0.7,6.7,4.6
XC90,2022,Diesel,General,84058,7801,76,0,0,0,1,0,1,0,0,0,20,6,15.2,21.2,4.6
XC90,2021,Petrol,General,102520,6433,91,0,0,1,1,0,0,0,0,0,9,6,3.6,9.6,4.6
S60,2020,Petrol,General,109153,19987,151,1,1,1,1,0,1,1,0,0,4,6,1.8,7.8,6.6
S60,2015,Diesel,General,146925,28677,174,1,1,0,1,0,1,1,0,0,2,6,1.0,7.0,6.7
V90,2019,Petrol,General,43959,4739,223,0,0,0,1,0,0,0,0,0,6,6,3.7,9.7,3.5
V90,2023,Diesel,General,26655,2862,146,0,0,0,0,0,1,0,0,0,2,6,1.4,7.4,2.7
XC40,2023,Diesel,General,95488,5824,121,0,0,0,1,0,1,0,0,0,3,6,1.7,7.7,4.3
V90,2021,Petrol,Major,18815,2920,88,1,1,0,0,1,0,0,0,0,7,17,4.0,21.0,6.0
V90,2023,Petrol,General,36779,6456,81,0,0,0,1,0,0,0,0,0,20,6,18.4,24.4,3.0
XC60,2020,Petrol,Brake,40609,3270,177,0,0,0,1,1,0,0,0,0,17,4,8.3,12.3,5.1
XC90,2015,Petrol,Brake,143691,11833,116,1,0,1,1,1,1,1,0,0,9,4,6.3,10.3,9.0
S60,2022,Petrol,Major,54961,9376,107,1,1,1,1,1,0,1,0,0,22,17,21.4,38.4,8.7
V90,2015,Petrol,Major,154242,22562,129,1,1,1,1,1,0,1,0,0,9,17,7.0,24.0,9.0
S60,2020,Diesel,General,50523,3348,198,0,0,0,1,0,1,0,0,0,19,6,15.8,21.8,4.2
V90,2020,Petrol,General,11585,1704,163,0,0,0,0,0,0,0,0,0,5,6,3.3,9.3,1.8
V90,2022,Petrol,AC,51921,5360,197,0,0,1,1,0,0,0,1,1,6,2,2.5,4.5,5.9
XC40,2019,Diesel,General,93142,10396,257,1,0,0,1,0,1,1,0,0,18,6,14.2,20.2,5.9
XC60,2023,Petrol,AC,45471,7628,131,0,0,1,1,0,1,0,1,0,1,2,0.8,2.8,6.4
XC90,2021,Petrol,Major,39087,6782,84,1,1,0,0,1,1,0,0,0,17,17,7.9,24.9,7.7
XC90,2019,Petrol,General,19339,2244,326,0,0,0,0,1,1,0,1,0,14,6,9.5,15.5,4.5
XC40,2015,Petrol,General,130316,25099,304,1,1,1,1,1,1,1,0,0,15,6,14.2,20.2,7.8
XC40,2023,Diesel,Major,31053,3630,66,1,1,0,0,1,0,0,0,0,5,17,2.6,19.6,6.6
XC90,2022,Petrol,General,64648,10864,105,1,0,1,1,0,0,1,0,0,17,6,11.5,17.5,5.2
XC90,2020,Petrol,General,104965,13408,230,1,0,1,1,0,0,1,0,0,21,6,14.2,20.2,6.0
XC60,2020,Petrol,Major,106600,19790,165,1,1,1,1,1,0,1,0,0,21,17,18.6,35.6,9.0
V90,2022,Petrol,Major,46144,8632,60,1,1,1,1,1,1,1,0,0,23,17,20.6,37.6,9.0
XC60,2019,Petrol,General,71303,5150,285,0,0,1,1,1,1,0,0,0,23,6,19.7,25.7,5.7
XC90,2019,Diesel,General,116638,22290,207,1,1,0,1,0,1,1,0,0,11,6,6.8,12.8,6.5
V90,2015,Diesel,Brake,175953,30892,150,1,1,0,1,1,1,1,0,0,10,4,4.4,8.4,9.0
XC90,2015,Petrol,Major,143559,24517,140,1,1,1,1,1,1,1,0,0,17,17,10.4,27.4,9.0
XC60,2019,Petrol,Major,10502,925,141,1,1,0,0,1,1,0,0,0,1,17,0.8,17.8,7.1
XC60,2015,Petrol,AC,141412,24424,211,1,1,1,1,0,1,1,1,1,5,2,4.1,6.1,8.6
XC60,2023,Petrol,General,52097,9326,111,0,0,1,1,0,0,1,0,0,16,6,15.7,21.7,4.4
V90,2015,Petrol,General,177369,17822,97,1,1,1,1,0,1,1,0,0,7,6,4.7,10.7,7.7
S60,2020,Petrol,Brake,26190,5062,134,0,0,0,1,1,0,0,0,0,12,4,9.4,13.4,5.3
S60,2020,Petrol,Brake,89257,5978,334,0,0,1,1,1,1,0,1,1,8,4,5.8,9.8,8.3
XC90,2022,Petrol,General,83411,6755,167,0,0,1,1,0,1,0,0,0,18,6,8.8,14.8,4.9
V90,2022,Diesel,General,41833,5658,83,0,0,0,0,0,1,0,0,0,1,6,0.7,6.7,3.5
XC40,2015,Diesel,Major,154914,21782,282,1,1,0,1,1,0,1,0,0,20,17,14.5,31.5,8.9
S60,2020,Petrol,General,43355,6517,151,0,0,0,1,0,1,0,0,0,12,6,11.6,17.6,4.2
V90,2021,Petrol,AC,97904,6106,128,0,0,1,1,0,1,0,1,1,4,2,2.5,4.5,7.2
V90,2020,Diesel,General,13073,2542,210,0,0,0,0,0,1,0,0,0,12,6,11.9,17.9,3.0
S60,2021,Petrol,General,57233,3791,151,0,0,1,1,0,0,0,0,0,22,6,16.0,22.0,3.7
V90,2021,Diesel,General,23797,1904,151,0,0,0,0,0,1,0,0,0,1,6,0.5,6.5,3.5
V90,2023,Petrol,Major,10995,681,89,1,1,0,0,1,1,0,0,0,1,17,0.5,17.5,7.1
S60,2015,Petrol,Brake,143624,20015,265,1,1,1,1,1,1,1,0,0,3,4,1.5,5.5,8.7
XC60,2015,Petrol,Major,176021,33535,210,1,1,1,1,1,1,1,0,0,21,17,14.1,31.1,9.0
XC90,2021,Diesel,AC,49721,7618,158,0,0,0,1,0,0,0,1,0,12,2,5.0,7.0,4.9
XC40,2020,Petrol,General,19555,3425,252,0,0,0,0,0,0,0,0,0,22,6,14.7,20.7,1.7
XC90,2021,Petrol,General,18901,1169,174,0,0,0,0,0,0,0,0,0,21,6,20.9,26.9,2.3
XC60,2015,Petrol,Brake,167288,22731,265,1,1,1,1,1,1,1,0,0,13,4,10.4,14.4,9.0
XC60,2020,Diesel,Brake,57220,7114,262,0,0,0,1,1,1,0,0,0,13,4,11.1,15.1,7.0
V90,2015,Diesel,Brake,158818,20623,364,1,1,0,1,1,1,1,1,1,21,4,9.9,13.9,9.0
XC90,2020,Diesel,Brake,29446,2064,153,0,0,0,1,1,0,0,0,0,9,4,6.2,10.2,6.1
XC60,2022,Diesel,General,90087,14037,118,1,0,0,1,0,1,1,0,0,18,6,10.3,16.3,6.4
XC90,2022,Petrol,General,37924,4947,183,0,0,0,1,0,0,0,0,0,1,6,0.9,6.9,3.5
XC60,2022,Petrol,AC,57441,9599,189,0,0,1,1,0,0,1,1,1,6,2,3.1,5.1,5.9
XC40,2019,Petrol,General,72987,9338,176,0,0,1,1,0,1,1,0,0,23,6,15.5,21.5,5.4
XC60,2023,Petrol,General,55247,4470,166,0,0,1,1,0,0,0,0,0,24,6,18.1,24.1,3.8
XC90,2020,Diesel,Major,30093,4536,348,1,1,0,0,1,0,0,1,0,5,17,3.5,20.5,7.5
V90,2015,Diesel,General,142050,11951,294,1,0,0,1,1,1,1,0,0,4,6,3.6,9.6,7.5
XC90,2020,Petrol,Brake,24804,4517,267,0,0,0,1,1,0,0,0,0,6,4,3.2,7.2,5.2
S60,2019,Petrol,General,17892,2609,106,0,0,0,0,0,0,0,0,0,3,6,1.9,7.9,1.4
XC90,2023,Diesel,Brake,33403,2739,153,0,0,0,1,1,0,0,0,0,17,4,14.9,18.9,5.5
XC40,2019,Petrol,Major,63389,12343,261,1,1,1,1,1,0,1,0,0,11,17,7.9,24.9,8.6
XC40,2015,Petrol,Major,138797,18400,351,1,1,1,1,1,1,1,1,1,4,17,2.6,19.6,9.0
XC40,2023,Petrol,General,57219,4017,70,0,0,1,1,0,1,0,0,0,20,6,8.4,14.4,4.6
XC60,2023,Petrol,General,33323,4923,120,0,0,0,0,0,1,0,0,0,1,6,0.9,6.9,3.1
XC40,2019,Petrol,General,91575,8740,124,0,0,1,1,0,1,1,0,0,4,6,3.9,9.9,5.5
XC90,2022,Petrol,General,15895,2742,180,0,0,0,0,0,0,0,0,0,23,6,17.8,23.8,2.2
V90,2020,Petrol,Major,31516,5499,352,1,1,0,0,1,0,0,1,0,3,17,2.7,19.7,7.6
XC40,2021,Diesel,General,105004,20691,84,1,1,0,1,0,1,1,0,0,10,6,7.1,13.1,6.5
XC90,2021,Petrol,General,106163,13828,143,1,0,1,1,0,0,1,0,0,22,6,11.9,17.9,5.7
XC60,2015,Petrol,General,143976,17808,165,1,1,1,1,0,0,1,0,0,1,6,0.4,6.4,6.2
XC60,2020,Diesel,Major,101873,16858,265,1,1,0,1,1,1,1,0,0,4,17,3.2,20.2,9.0
V90,2020,Petrol,General,37453,2941,99,0,0,0,1,0,1,0,0,0,19,6,13.2,19.2,4.2
V90,2019,Petrol,Brake,57626,7869,206,0,0,1,1,1,1,0,0,0,1,4,0.9,4.9,6.8
XC90,2015,Diesel,Major,151748,20709,307,1,1,0,1,1,1,1,0,0,16,17,13.1,30.1,9.0
V90,2022,Petrol,Brake,37368,2710,121,0,0,0,1,1,1,0,0,0,19,4,18.9,22.9,6.3
V90,2019,Diesel,Brake,52320,6200,323,0,0,0,1,1,0,0,1,1,20,4,14.1,18.1,7.2
XC60,2015,Petrol,General,136961,24579,341,1,1,1,1,1,0,1,1,1,21,6,13.8,19.8,8.5
XC90,2020,Petrol,Brake,24835,4466,95,0,0,0,1,1,0,0,0,0,22,4,12.6,16.6,5.2
V90,2015,Petrol,Major,140765,10401,110,1,1,1,1,1,1,1,0,0,18,17,12.4,29.4,9.0
XC90,2015,Petrol,Brake,146231,10631,162,1,0,1,1,1,1,1,0,0,2,4,1.8,5.8,8.8
XC40,2015,Diesel,Brake,135713,13133,125,1,0,0,1,1,1,1,0,0,6,4,2.6,6.6,8.2
XC60,2020,Petrol,General,14973,2732,322,0,0,0,0,1,1,0,1,0,21,6,20.7,26.7,4.8
XC60,2022,Diesel,General,79541,6207,189,0,0,0,1,0,0,0,0,0,1,6,1.0,7.0,3.8
XC60,2022,Diesel,Major,30488,4902,170,1,1,0,0,1,0,0,0,0,19,17,14.4,31.4,6.7
S60,2020,Petrol,Major,34060,2525,133,1,1,0,0,1,0,0,0,0,5,17,3.0,20.0,5.8
XC90,2015,Diesel,General,165921,24430,180,1,1,0,1,0,1,1,0,0,2,6,1.1,7.1,7.2
XC40,2021,Petrol,General,24611,2703,194,0,0,0,0,0,1,0,0,0,1,6,0.6,6.6,2.8
V90,2022,Diesel,General,41352,7048,104,0,0,0,1,0,0,0,0,0,16,6,6.9,12.9,4.0
XC40,2015,Diesel,Major,136218,12629,110,1,1,0,1,1,0,1,0,0,21,17,14.4,31.4,8.6
XC90,2021,Petrol,AC,45470,6797,194,0,0,1,1,0,0,0,1,0,2,2,0.9,2.9,5.7
XC60,2015,Petrol,Brake,174225,16202,219,1,1,1,1,1,1,1,0,0,4,4,3.3,7.3,9.0
S60,2019,Petrol,General,20009,3199,264,0,0,0,0,0,0,0,0,0,3,6,1.9,7.9,1.4
XC90,2015,Petrol,General,165595,30190,197,1,1,1,1,0,1,1,0,0,23,6,12.0,18.0,7.4
XC90,2023,Petrol,General,95367,7414,171,0,0,1,1,0,1,0,0,0,17,6,12.4,18.4,5.6
V90,2022,Petrol,General,98197,17805,136,1,1,1,1,0,1,1,0,0,15,6,14.8,20.8,6.8
XC40,2023,Petrol,Brake,32298,4621,164,0,0,0,1,1,1,0,0,0,10,4,8.2,12.2,5.5
XC40,2022,Petrol,General,29435,2289,166,0,0,0,0,0,1,0,0,0,12,6,8.3,14.3,2.8
V90,2022,Petrol,Major,45289,5428,181,1,1,1,1,1,0,0,0,0,12,17,10.4,27.4,8.0
S60,2015,Petrol,Brake,134691,11114,92,1,0,1,1,1,1,1,0,0,20,4,16.8,20.8,8.4
XC60,2023,Petrol,AC,26970,4262,184,0,0,0,0,0,0,0,1,0,7,2,6.5,8.5,3.7
XC60,2020,Diesel,General,40309,6701,264,0,0,0,1,0,0,0,0,0,10,6,5.2,11.2,3.7
S60,2023,Petrol,General,56487,4225,91,0,0,1,1,0,1,0,0,0,5,6,4.6,10.6,5.0
V90,2020,Petrol,General,38384,5022,330,0,0,0,0,1,0,0,1,0,20,6,11.6,17.6,4.0
XC90,2015,Petrol,Major,151248,26324,124,1,1,1,1,1,0,1,0,0,20,17,19.3,36.3,9.0
XC40,2020,Diesel,AC,113268,21641,103,1,1,0,1,0,1,1,1,1,11,2,6.3,8.3,7.9
XC90,2022,Petrol,General,37209,4907,186,0,0,0,0,0,0,0,0,0,2,6,1.9,7.9,2.1
XC40,2015,Diesel,General,125082,24145,302,1,1,0,1,1,1,1,0,0,24,6,23.5,29.5,7.2
XC90,2023,Diesel,Brake,105350,14221,173,1,0,0,1,1,0,1,0,0,16,4,7.8,11.8,6.9
V90,2022,Diesel,Major,48710,5610,67,1,1,0,1,1,0,0,0,0,12,17,11.8,28.8,8.2
V90,2015,Diesel,AC,174306,31156,129,1,1,0,1,0,1,1,1,1,16,2,7.2,9.2,8.3
S60,2015,Petrol,General,157659,20340,253,1,1,1,1,0,0,1,0,0,4,6,2.1,8.1,6.4
XC90,2019,Petrol,General,30541,3850,324,0,0,0,0,1,1,0,1,0,2,6,1.3,7.3,5.5
XC90,2019,Diesel,General,35524,4569,346,0,0,0,1,1,0,0,1,0,10,6,10.0,16.0,5.7
S60,2023,Diesel,General,19789,3533,62,0,0,0,0,0,0,0,0,0,13,6,9.0,15.0,1.5
S60,2022,Diesel,Major,20117,3550,169,1,1,0,0,1,0,0,0,0,23,17,16.8,33.8,5.8
V90,2015,Diesel,General,153065,17830,231,1,1,0,1,0,0,1,0,0,19,6,15.5,21.5,5.8
V90,2020,Diesel,General,77685,8286,175,0,0,0,1,0,0,1,0,0,15,6,14.7,20.7,4.4
XC90,2021,Petrol,Brake,26645,3433,63,0,0,0,1,1,1,0,0,0,23,4,20.0,24.0,6.3
V90,2015,Diesel,General,136242,19099,327,1,1,0,1,1,0,1,1,1,1,6,0.5,6.5,7.9
V90,2021,Diesel,Major,21167,1976,85,1,1,0,0,1,0,0,0,0,17,17,9.9,26.9,6.7
XC90,2021,Diesel,General,41168,7046,198,0,0,0,1,0,0,0,0,0,20,6,9.2,15.2,4.1
S60,2023,Petrol,Brake,17099,2190,76,0,0,0,1,1,1,0,0,0,4,4,3.1,7.1,5.7
XC90,2022,Diesel,General,114302,12203,151,1,0,0,1,0,1,1,0,0,20,6,10.2,16.2,6.3
XC60,2015,Diesel,Brake,139083,10424,175,1,0,0,1,1,1,1,0,0,9,4,5.0,9.0,7.9
XC90,2021,Petrol,General,33234,3105,166,0,0,0,0,0,0,0,0,0,6,6,5.6,11.6,2.1
XC60,2015,Petrol,General,141061,27210,319,1,1,1,1,1,0,1,1,1,3,6,1.8,7.8,8.6
XC90,2019,Petrol,Major,22717,2333,217,1,1,0,0,1,1,0,0,0,22,17,16.3,33.3,7.5
XC60,2023,Diesel,General,48920,4091,171,0,0,0,1,0,0,0,0,0,2,6,1.3,7.3,3.4
XC60,2023,Petrol,General,19721,2455,121,0,0,0,0,0,0,0,0,0,18,6,8.0,14.0,1.8
XC90,2022,Petrol,Brake,24748,2548,171,0,0,0,1,1,1,0,0,0,23,4,14.2,18.2,6.2
V90,2019,Petrol,Brake,24809,1610,95,0,0,0,1,1,0,0,0,0,19,4,12.3,16.3,5.1
XC40,2015,Diesel,General,133609,14061,125,1,0,0,1,0,1,1,0,0,7,6,6.6,12.6,6.2
V90,2015,Petrol,General,172831,23535,103,1,1,1,1,0,0,1,0,0,3,6,1.8,7.8,5.9
XC60,2020,Petrol,General,27987,3840,326,0,0,0,0,1,1,0,1,0,18,6,11.3,17.3,4.9
XC90,2023,Diesel,General,30147,3313,184,0,0,0,0,0,1,0,0,0,20,6,17.4,23.4,3.5
XC90,2023,Diesel,AC,18322,2246,161,0,0,0,0,0,0,0,1,0,20,2,17.1,19.1,3.5
XC90,2021,Petrol,Major,37101,7241,196,1,1,0,1,1,0,0,0,0,19,17,16.7,33.7,7.6
XC90,2022,Diesel,General,48734,5498,80,0,0,0,1,0,0,0,0,0,9,6,8.8,14.8,3.5
XC40,2021,Diesel,AC,111047,10677,111,1,0,0,1,0,1,1,1,1,16,2,14.0,16.0,7.6
S60,2021,Petrol,Major,39856,3749,156,1,1,0,1,1,1,0,0,0,6,17,3.9,20.9,8.3
XC60,2015,Petrol,Major,148929,18480,115,1,1,1,1,1,1,1,0,0,21,17,18.8,35.8,9.0
XC40,2023,Petrol,General,73859,12285,142,1,0,1,1,0,1,1,0,0,12,6,8.5,14.5,5.6
V90,2021,Diesel,General,54387,4831,114,0,0,0,1,0,0,0,0,0,6,6,3.4,9.4,3.8
S60,2019,Petrol,Major,81563,12993,149,1,1,1,1,1,1,1,0,0,13,17,7.6,24.6,9.0
S60,2015,Petrol,General,167188,10526,357,1,0,1,1,1,1,1,1,1,24,6,12.8,18.8,9.0
XC90,2021,Diesel,General,43322,5140,152,0,0,0,1,0,1,0,0,0,5,6,2.4,8.4,4.3
XC40,2015,Petrol,General,154071,25979,92,1,1,1,1,0,0,1,0,0,13,6,6.6,12.6,5.8
V90,2015,Diesel,General,134038,14398,152,1,0,0,1,0,0,1,0,0,20,6,8.8,14.8,5.3
XC90,2015,Diesel,Major,136908,19019,325,1,1,0,1,1,0,1,1,1,7,17,6.5,23.5,9.0
XC90,2021,Petrol,Major,73919,6556,106,1,1,1,1,1,0,0,0,0,12,17,11.5,28.5,8.0
XC60,2023,Diesel,General,116979,19170,97,1,1,0,1,0,1,1,0,0,21,6,15.8,21.8,6.3
S60,2015,Petrol,General,128836,8673,107,0,0,1,1,0,1,1,0,0,4,6,3.6,9.6,5.8
V90,2023,Petrol,Major,11267,2020,74,1,1,0,0,1,1,0,0,0,5,17,2.6,19.6,6.9
S60,2019,Petrol,General,35374,3103,304,0,0,0,0,1,0,0,0,0,16,6,15.1,21.1,3.1
XC40,2020,Petrol,Major,14642,2670,260,1,1,0,0,1,1,0,0,0,4,17,2.8,19.8,7.0
